User,Person_min,Max,Min,Mean,Var,Mean Abs Diff,Mean Abs Second Diff,Emotion,Gender,Age
Person_0,-0.5863987100446444,0.11141361389227437,0.057734668267029735,0.08801665126491488,0.0001584950131662732,0.01216679307799396,0.02012979862601208,6,0,28
Person_0,-0.5863987100446444,0.057734668267029735,-0.007869310299423584,0.02545186725906461,0.0002359870526584432,0.009675475770469013,0.016131452746568256,6,0,28
Person_0,-0.5863987100446444,-0.0019044656302754043,-0.04961856658637225,-0.029670079767069354,0.0001650306463197611,0.013844798940445855,0.026064441386272823,6,0,28
Person_0,-0.5863987100446444,-0.0019044656302754043,-0.115227201549913,-0.08185469275686451,0.00036597930429732025,0.01425573003951691,0.02683877435305922,6,0,28
Person_0,-0.5863987100446444,-0.03768887724807615,-0.17486633544721814,-0.13426086861507236,0.00041269353230365336,0.015298795083183755,0.027699250665965205,6,0,28
Person_0,-0.5863987100446444,-0.1032975122116169,-0.24643981507990706,-0.20288031902633885,0.0004215986413040151,0.012673919168254612,0.022897003090026763,6,0,28
Person_0,-0.5863987100446444,-0.17486633544721814,-0.2881890713668556,-0.2549596082010026,0.00027041462529326163,0.013229840066904468,0.02474098985850104,6,0,28
Person_0,-0.5863987100446444,-0.27029453735941156,-0.3180086383155083,-0.2910358232226516,0.00010752265069876508,0.010681016900702854,0.017752070429884595,6,0,28
Person_0,-0.5863987100446444,-0.2881890713668556,-0.3359031723229523,-0.3134490668968109,0.00011728808044856474,0.01084305558159299,0.018450827946996998,6,0,28
Person_0,-0.5863987100446444,-0.31204379364636026,-0.359757894602457,-0.3316424581212493,0.0001343240471359471,0.013384302360181545,0.024008034153612058,6,0,28
Person_0,-0.5863987100446444,-0.2881890713668556,-0.3895821179481971,-0.3538989428256964,0.00022261008779766515,0.01506712068117921,0.02556054346255871,6,0,28
Person_0,-0.5863987100446444,-0.34783286166124844,-0.38361727327904904,-0.36457645967318786,6.982342554646604e-05,0.010992566598951217,0.019562641700086935,6,0,28
Person_0,-0.5863987100446444,-0.3418680169921004,-0.3895821179481971,-0.36476201940799363,0.0001241392640866641,0.014114626065009454,0.026323094432155,6,0,28
Person_0,-0.5863987100446444,-0.3537977063303965,-0.38361727327904904,-0.3682198675701826,5.167909167383221e-05,0.008094924603506233,0.014693431365746336,6,0,28
Person_0,-0.5863987100446444,-0.3001187607051517,-0.40150715088940564,-0.3774395647430417,0.0003340871334065864,0.015905562614455863,0.025464582026426225,6,0,28
Person_0,-0.5863987100446444,-0.377652428609901,-0.4313313742351458,-0.3939003642679384,0.00017637414372785967,0.016188130774754023,0.028053240320109703,2,0,28
Person_0,-0.5863987100446444,-0.38361727327904904,-0.42536652956599774,-0.4016334556604053,0.00011632006207646667,0.013068921468289776,0.022298979522145542,2,0,28
Person_0,-0.5863987100446444,-0.3955469626173452,-0.4313313742351458,-0.4122097426422775,0.00011880191935708286,0.01247053691516177,0.021247867472523045,2,0,28
Person_0,-0.5863987100446444,-0.3359031723229523,-0.44922125184550227,-0.4199440493303425,0.00029885435428016796,0.015951841827197652,0.030532993502423274,2,0,28
Person_0,-0.5863987100446444,-0.42536652956599774,-0.4551860965146503,-0.43911764623170607,7.86817657595884e-05,0.011927826779460998,0.02175140032448829,2,0,28
Person_0,-0.5863987100446444,-0.4313313742351458,-0.4790454751912425,-0.44501378621833676,9.943943317623077e-05,0.01174653771951918,0.020873173019384437,2,0,28
Person_0,-0.5863987100446444,-0.42536652956599774,-0.4790454751912425,-0.45086849245657623,0.00015674586389847797,0.015761238941763532,0.02783128539226997,2,0,28
Person_0,-0.5863987100446444,-0.4134368402277016,-0.4730806305220944,-0.4357050762817335,0.00013185947728978182,0.010980313468469083,0.017061905235208022,2,0,28
Person_0,-0.5863987100446444,-0.3359031723229523,-0.46115094118379835,-0.4332829125854194,0.0002665311005587851,0.014910559540507549,0.027120262342656323,2,0,28
Person_0,-0.5863987100446444,-0.41940168489684965,-0.46115094118379835,-0.43878626597230885,0.00011337877708092065,0.013291219846694851,0.023855817902348652,2,0,28
Person_0,-0.5863987100446444,-0.42536652956599774,-0.46115094118379835,-0.44182819706166176,6.908120176141206e-05,0.010344708786802145,0.01789036265171978,2,0,28
Person_0,-0.5863987100446444,-0.377652428609901,-0.4730806305220944,-0.44546343816982803,0.0002170626506415685,0.0166986677598711,0.029954602464191425,2,0,28
Person_0,-0.5863987100446444,-0.44326106357344175,-0.4671157858529464,-0.45774312371529763,8.662981307660043e-05,0.013717745819914234,0.02542662390684821,0,0,28
Person_0,-0.5863987100446444,-0.38361727327904904,-0.4909705081324509,-0.4587043030012852,0.0002384511378880152,0.01491076376845002,0.026275041976469717,0,0,28
Person_0,-0.5863987100446444,-0.44922125184550227,-0.4909705081324509,-0.46729108550800696,8.681826103521687e-05,0.01192940713241198,0.02087637429238219,0,0,28
Person_0,-0.5863987100446444,-0.37168758394075296,-0.4909705081324509,-0.47089336559683714,0.0004375064474010499,0.01748188088623733,0.0315261364812387,0,0,28
Person_0,-0.5863987100446444,-0.38361727327904904,-0.4909705081324509,-0.4719762021165887,0.000358459331055104,0.014681620017036472,0.02648204777218222,0,0,28
Person_0,-0.5863987100446444,-0.4134368402277016,-0.508865042139895,-0.4772550905110805,0.0003418394452437374,0.019148085118117986,0.037110191344116146,0,0,28
Person_0,-0.5863987100446444,-0.46115094118379835,-0.508865042139895,-0.4847952940948833,0.00010792488663237129,0.013694118916173647,0.02591840165026629,0,0,28
Person_0,-0.5863987100446444,-0.4671157858529464,-0.508865042139895,-0.4910700481619946,9.852512178517779e-05,0.010833961496978047,0.0198115490117919,0,0,28
Person_0,-0.5863987100446444,-0.4850103198603904,-0.526759576147339,-0.4983280811704844,9.410239648170469e-05,0.011516715086255682,0.021300023277401013,0,0,28
Person_0,-0.5863987100446444,-0.4850103198603904,-0.5207947314781912,-0.5031389775133964,8.67499865360667e-05,0.011432230916109792,0.019709516611351147,0,0,28
Person_0,-0.5863987100446444,-0.4850103198603904,-0.5327244208164872,-0.5061009594004628,0.0001147127555343349,0.013718909919186114,0.024317974092317007,0,0,28
Person_0,-0.5863987100446444,-0.4909705081324509,-0.5386846090885477,-0.5103560204873276,0.00013118574203540496,0.01287101677057337,0.02187006236530109,0,0,28
Person_0,-0.5863987100446444,-0.4790454751912425,-0.5327244208164872,-0.509163517193207,0.0001475514198812945,0.013812834349912581,0.02452110444047806,0,0,28
Person_0,-0.5863987100446444,-0.49693535280159895,-0.5386846090885477,-0.5130402781950625,0.00011894573876499408,0.015014632691504527,0.027693256478603358,0,0,28
Person_0,-0.5863987100446444,-0.49693535280159895,-0.5446494537576957,-0.5143184813689136,8.613757557949202e-05,0.011227669000920593,0.018616981070724216,0,0,28
Person_0,-0.5863987100446444,-0.49693535280159895,-0.5506142984268437,-0.5180833326195536,8.80594108253364e-05,0.010958559824781562,0.018178463363187188,0,0,28
Person_0,-0.5863987100446444,-0.502900197470747,-0.5506142984268437,-0.5198002802735273,0.00011403622431233346,0.014191574364926358,0.02641457657838372,4,0,28
Person_0,-0.5863987100446444,-0.502900197470747,-0.5506142984268437,-0.524228189367018,0.0001337279973335707,0.016215466320156323,0.02943699135568536,4,0,28
Person_0,-0.5863987100446444,-0.502900197470747,-0.5446494537576957,-0.5212813724880958,8.978943951309316e-05,0.013544586053221029,0.024112012986661175,4,0,28
Person_0,-0.5863987100446444,-0.508865042139895,-0.5386846090885477,-0.5209650225716784,6.604221662431032e-05,0.010525922569256071,0.016990205251865582,4,0,28
Person_0,-0.5863987100446444,-0.508865042139895,-0.5446494537576957,-0.5258409525783241,0.00010495774555111456,0.013026760999475256,0.024501458080393834,4,0,28
Person_0,-0.5863987100446444,-0.508865042139895,-0.5625439877651397,-0.5292143191296097,0.0001969304043047356,0.01751940301707857,0.031410502620231276,4,0,28
Person_0,-0.5863987100446444,-0.4372962189042938,-0.5565791430959918,-0.5220368254012944,0.0004593954732971055,0.021263943430402693,0.04093671499517158,4,0,28
Person_0,-0.5863987100446444,-0.508865042139895,-0.5386846090885477,-0.5285478654488117,6.793299596352957e-05,0.009730154398257295,0.01656642608258478,4,0,28
Person_0,-0.5863987100446444,-0.508865042139895,-0.5565791430959918,-0.5247708095495932,9.090693291728684e-05,0.012943991325153677,0.02294976162814212,4,0,28
Person_0,-0.5863987100446444,-0.5148298868090431,-0.5565791430959918,-0.5301665621163599,9.254553971412204e-05,0.013915039089105071,0.02362548426904071,4,0,28
Person_0,-0.5863987100446444,-0.5207947314781912,-0.5565791430959918,-0.534098953418292,7.744158018810045e-05,0.009779923930917235,0.016151683380884237,4,0,28
Person_0,-0.5863987100446444,-0.5148298868090431,-0.5565791430959918,-0.5339914561856923,0.00010887169225014263,0.012445942058871956,0.021071335051550504,4,0,28
Person_0,-0.5863987100446444,-0.5207947314781912,-0.5565791430959918,-0.5339565998251024,0.00010149326306870061,0.012140058706715631,0.021424600377259153,1,0,28
Person_0,-0.5863987100446444,-0.5207947314781912,-0.5506142984268437,-0.5390175414803073,9.27538237011795e-05,0.014733662102132639,0.026835689489988795,1,0,28
Person_0,-0.5863987100446444,-0.5207947314781912,-0.5565791430959918,-0.5383643244780663,0.0001056334028375574,0.014080556759652255,0.02419543750639623,1,0,28
Person_0,-0.5863987100446444,-0.5327244208164872,-0.5744736771034358,-0.5508632216544822,0.00011110968896297923,0.01115085631239195,0.02087568641553966,1,0,28
Person_0,-0.5863987100446444,-0.526759576147339,-0.5804385217725838,-0.5446506178569676,0.00014450474824456244,0.015775873332610116,0.027236042631245173,1,0,28
Person_0,-0.5863987100446444,-0.5207947314781912,-0.5625439877651397,-0.5384877987049808,0.00011258854996566318,0.013161065519827066,0.021938115978290897,1,0,28
Person_0,-0.5863987100446444,-0.5207947314781912,-0.5565791430959918,-0.5370601614682329,0.00011698675055118413,0.01306341116251646,0.023855420739067656,1,0,28
Person_0,-0.5863987100446444,-0.5207947314781912,-0.5565791430959918,-0.5413366859186328,9.414411708065836e-05,0.012469831400451558,0.023161785419894953,1,0,28
Person_0,-0.5863987100446444,-0.5207947314781912,-0.5804385217725838,-0.5455542058221003,0.00016842436930866728,0.017333438158394634,0.032130041142221996,1,0,28
Person_0,-0.5863987100446444,-0.526759576147339,-0.5863987100446444,-0.5471805583321326,0.00017253823633969862,0.017520276091532477,0.03213094238036799,1,0,28
Person_0,-0.5863987100446444,-0.526759576147339,-0.5685088324342877,-0.5479305839654359,0.0001155270697264617,0.012556587430398482,0.02253230550664118,1,0,28
Person_0,-0.5863987100446444,-0.526759576147339,-0.5625439877651397,-0.5479365850159681,7.413939376146761e-05,0.011307575285745214,0.020177753736797584,1,0,28
Person_0,-0.5863987100446444,-0.4671157858529464,-0.5565791430959918,-0.5082563845205943,0.0005753052449543755,0.010809825838740942,0.017892552561874907,3,0,28
Person_0,-0.5863987100446444,-0.4909705081324509,-0.5207947314781912,-0.504391408638034,8.85036876685717e-05,0.011929689338296114,0.022865237898400892,3,0,28
Person_0,-0.5863987100446444,-0.4850103198603904,-0.5327244208164872,-0.5099357746804366,8.916470221069198e-05,0.013499140230330465,0.02482614739082297,3,0,28
Person_0,-0.5863987100446444,-0.49693535280159895,-0.5327244208164872,-0.5148298868090431,8.005358683589329e-05,0.011670348265724396,0.021419214948304302,3,0,28
Person_0,-0.5863987100446444,-0.4909705081324509,-0.5207947314781912,-0.5053563099815728,5.047592557126716e-05,0.007828858628256816,0.010339064093189965,3,0,28
Person_0,-0.5863987100446444,-0.49693535280159895,-0.526759576147339,-0.5137647359752666,6.112935457366702e-05,0.010825088473639046,0.019271036623401388,3,0,28
Person_0,-0.5863987100446444,-0.37168758394075296,-0.49693535280159895,-0.43906778922325057,0.0012687912620607943,0.01192891327211481,0.02181322475640707,3,0,28
Person_0,-0.5863987100446444,-0.4134368402277016,-0.508865042139895,-0.4896169781608661,0.0003813563648633663,0.021016093921657885,0.03876636831266583,3,0,28
Person_0,-0.5863987100446444,-0.4790454751912425,-0.5386846090885477,-0.49798879416622877,0.00012861438500472782,0.012289219634631544,0.021246266836024222,3,0,28
Person_0,-0.5863987100446444,-0.4850103198603904,-0.5207947314781912,-0.49812902019499167,8.572795781635549e-05,0.010857762849783289,0.01852081941571924,3,0,28
Person_0,-0.5863987100446444,-0.4790454751912425,-0.526759576147339,-0.4952991313857963,9.635642091239359e-05,0.011450266694162207,0.019229779629426288,3,0,28
Person_0,-0.5863987100446444,-0.4730806305220944,-0.526759576147339,-0.4934839822656027,0.00017341683125598198,0.01722866922392483,0.02946787201568725,3,0,28
Person_1,-3.8727759323487536,-0.448242208746372,-1.4206317100998027,-0.5993139019460816,0.01347455339002538,0.08139699378577586,0.15244997686502304,4,1,25
Person_1,-3.8727759323487536,-0.448242208746372,-0.6596168822969819,-0.5807380407037053,0.0014716777022566055,0.04018728361332573,0.07715175584597242,4,1,25
Person_1,-3.8727759323487536,-0.448242208746372,-0.6173419475868597,-0.540921873303178,0.0009649661068519885,0.0323278912489165,0.060875905982575106,4,1,25
Person_1,-3.8727759323487536,-0.3636593378158153,-0.6173419475868597,-0.5261166542451453,0.001789786483268201,0.03663915678904719,0.06626970850533447,4,1,25
Person_1,-3.8727759323487536,-0.3636593378158153,-0.6173419475868597,-0.4993630831741723,0.0021251244965408995,0.046305833469702185,0.08868310735814483,4,1,25
Person_1,-3.8727759323487536,-0.3213844031056931,-0.5327920781666163,-0.45735774356539344,0.0020551045495340457,0.04735320711698681,0.09491369065874361,4,1,25
Person_1,-3.8727759323487536,-0.2791094683955719,-0.5327920781666163,-0.42049515765406525,0.0023586517296209464,0.0436227582979583,0.07501509435209666,4,1,25
Person_1,-3.8727759323487536,-0.23683453368544974,-0.49051714345649416,-0.39795861022288226,0.0035601628428326704,0.0646004564364277,0.10269127108909092,4,1,25
Person_1,-3.8727759323487536,-0.19455959897532757,-0.448242208746372,-0.3758570316358399,0.002063974554757403,0.04739472074099334,0.09200010511672359,4,1,25
Person_1,-3.8727759323487536,-0.23683453368544974,-0.4059672740362498,-0.3528255343150708,0.0017161246947127386,0.04562285108523026,0.08342692613691291,4,1,25
Person_1,-3.8727759323487536,-0.15228466426520543,-0.4059672740362498,-0.327961237427497,0.0020617585211338465,0.051884374485618334,0.09831687155938235,4,1,25
Person_1,-3.8727759323487536,-0.2791094683955719,-0.3636593378158153,-0.3238711639709946,0.0008348372461611848,0.035869641572224525,0.06341240206518278,4,1,25
Person_1,-3.8727759323487536,-0.15228466426520543,-0.3213844031056931,-0.28175165181495415,0.0017801889715234028,0.05318459528047568,0.10427817228496689,0,1,25
Person_1,-3.8727759323487536,-0.19455959897532757,-0.3636593378158153,-0.26658356181479487,0.0012993143422700792,0.042274934710121934,0.08285887203183898,0,1,25
Person_1,-3.8727759323487536,-0.06773479484496112,-0.3213844031056931,-0.22914818191997294,0.0027841451631772656,0.06193769504041148,0.1177658895496259,0,1,25
Person_1,-3.8727759323487536,-0.06773479484496112,-0.2791094683955719,-0.20320674471148895,0.0019967194920266695,0.04817376280920897,0.09159569187193134,0,1,25
Person_1,-3.8727759323487536,-0.11000972955508327,-0.23683453368544974,-0.20027242799020897,0.0009817033738263757,0.034054808516487296,0.06160061914903514,0,1,25
Person_1,-3.8727759323487536,-0.06773479484496112,-0.23683453368544974,-0.1708856355376592,0.00201306840598487,0.04932075716180918,0.09374007261809694,0,1,25
Person_1,-3.8727759323487536,-0.11000972955508327,-0.19455959897532757,-0.15631084852331228,0.0008348232235317202,0.03804744123910993,0.06897489347440981,0,1,25
Person_1,-3.8727759323487536,0.05912301079571683,-0.23683453368544974,-0.1013808448587192,0.0029167724091906503,0.05901151315873795,0.11513735436123639,0,1,25
Person_1,-3.8727759323487536,-0.02545986013483987,-0.15228466426520543,-0.10240024130726132,0.0010501411535482098,0.025882613087829822,0.046678573742426455,0,1,25
Person_1,-3.8727759323487536,0.10139794550583899,-0.11000972955508327,-0.042800884515121866,0.001991033499551819,0.04561677185964613,0.08113019940571507,0,1,25
Person_1,-3.8727759323487536,0.10139794550583899,-0.06773479484496112,-0.02545863785667995,0.0011917568057161698,0.030895760096651514,0.06088118622422542,0,1,25
Person_1,-3.8727759323487536,0.14367288021596114,-0.06773479484496112,0.008365367874907874,0.0017164424012917018,0.045808846439403056,0.08457139214436092,0,1,25
Person_1,-3.8727759323487536,0.14367288021596114,-0.02545986013483987,0.03510861448085871,0.0018888176357449479,0.03994191127276289,0.06766818254503464,0,1,25
Person_1,-3.8727759323487536,0.2704976843463267,0.016815074575282286,0.0656158464015289,0.0031665147536033464,0.05118968479844549,0.07657866678074472,0,1,25
Person_1,-3.8727759323487536,0.2704976843463267,-0.02545986013483987,0.10031312662839192,0.00261105567773986,0.05006415960463474,0.0982642267868041,0,1,25
Person_1,-3.8727759323487536,0.2704976843463267,0.05912301079571683,0.11756189113029743,0.0013682054867641836,0.0358696415722248,0.07133895232333103,0,1,25
Person_1,-3.8727759323487536,0.2704976843463267,0.10139794550583899,0.14912771050113816,0.002160969471086141,0.049320757161809045,0.08892313852818777,6,1,25
Person_1,-3.8727759323487536,0.355047553766571,0.14367288021596114,0.19166064394096455,0.0032035905310769976,0.05636657961349599,0.1123305408011813,6,1,25
Person_1,-3.8727759323487536,0.355047553766571,0.14367288021596114,0.2200026234425705,0.002067104928250668,0.03865136887782582,0.07833296725699074,6,1,25
Person_1,-3.8727759323487536,0.2704976843463267,0.14367288021596114,0.2098423432405001,0.0007500033331822455,0.03266699500327614,0.05837967174254958,6,1,25
Person_1,-3.8727759323487536,0.39732248847669316,0.18594781492608328,0.257580343184901,0.0027621155245404093,0.06160061914903465,0.11687776066916045,6,1,25
Person_1,-3.8727759323487536,0.355047553766571,0.22822274963620545,0.25946944050890386,0.0008108144142510613,0.02690223117916823,0.05435348748444196,6,1,25
Person_1,-3.8727759323487536,0.4819053594072499,0.22822274963620545,0.29012651122996597,0.001976825095586614,0.029750250407504876,0.04715408108091744,6,1,25
Person_1,-3.8727759323487536,0.43959742318681533,0.22822274963620545,0.30464282391988695,0.0015148646006197242,0.037201942544907426,0.06341240206518316,6,1,25
Person_1,-3.8727759323487536,0.39732248847669316,0.22822274963620545,0.304846068798301,0.0013892455111104373,0.04363864228141635,0.07609488247821977,6,1,25
Person_1,-3.8727759323487536,0.4819053594072499,0.2704976843463267,0.3396778503729186,0.002688993471652429,0.05234668135735359,0.10570053737943033,6,1,25
Person_1,-3.8727759323487536,0.5241802941173711,0.2704976843463267,0.3624018685972648,0.0025107212906395277,0.05355265083419632,0.09993157336310109,6,1,25
Person_1,-3.8727759323487536,0.5241802941173711,0.3127726190564489,0.3927309739984529,0.002194182879505222,0.05167669831466309,0.09609439775496491,6,1,25
Person_1,-3.8727759323487536,0.5664552288274932,0.355047553766571,0.4134287970096116,0.0019538051543006307,0.04439198159665941,0.09345680336138824,6,1,25
Person_1,-3.8727759323487536,0.5664552288274932,0.355047553766571,0.43587310568480087,0.0016163468780319465,0.03844075923928705,0.07135751567288162,6,1,25
Person_1,-3.8727759323487536,0.6932800329578597,0.39732248847669316,0.4744753877960497,0.002517085359514059,0.04682207138101668,0.08074089510273855,6,1,25
Person_1,-3.8727759323487536,0.6087301635376154,0.43959742318681533,0.5030382432192115,0.0016388206998936936,0.04228247791247882,0.0721296539509245,6,1,25
Person_1,-3.8727759323487536,0.6510050982477376,0.4819053594072499,0.530944283670991,0.002813720612910637,0.06869676890394798,0.1341769666886476,5,1,25
Person_1,-3.8727759323487536,0.6510050982477376,0.4819053594072499,0.549232107278925,0.0010933852767027528,0.029267262491622946,0.05749391120576595,5,1,25
Person_1,-3.8727759323487536,0.6932800329578597,0.4819053594072499,0.5702984047102316,0.0017724001038794243,0.048880393258578694,0.08727728456283278,5,1,25
Person_1,-3.8727759323487536,0.7355549676679819,0.5241802941173711,0.6014830318730231,0.001989959202344739,0.049735217306026085,0.0922362211857211,5,1,25
Person_1,-3.8727759323487536,0.7355549676679819,0.5664552288274932,0.6282416718653642,0.001956369641289005,0.05072992165214659,0.08807278064608781,5,1,25
Person_1,-3.8727759323487536,0.7778299023781031,0.5241802941173711,0.6328872690862565,0.0018418793936658489,0.037577719742330755,0.058534524983246,5,1,25
Person_1,-3.8727759323487536,0.6932800329578597,0.6510050982477376,0.6625346258959527,0.0003544800207758851,0.014091644903374037,0.02959245429708548,5,1,25
Person_1,-3.8727759323487536,0.7778299023781031,0.5241802941173711,0.6755518345310342,0.002279990164846482,0.05354825063282125,0.09329640763613142,5,1,25
Person_1,-3.8727759323487536,0.8623797717983475,0.6087301635376154,0.7029428751773161,0.0037873417076883355,0.06589916293048424,0.11401421785457135,5,1,25
Person_1,-3.8727759323487536,0.8623797717983475,0.6932800329578597,0.7277262760549961,0.0018582646630956987,0.04715281179205914,0.08793186419705375,5,1,25
Person_1,-3.8727759323487536,0.9469626427289042,0.6932800329578597,0.7448561133344146,0.0020226284620117247,0.04313903548013709,0.0801489805137988,5,1,25
Person_1,-3.8727759323487536,0.904687708018782,0.6932800329578597,0.7880364729295339,0.0020533327273925496,0.05284838288912548,0.09708555422629825,5,1,25
Person_1,-3.8727759323487536,0.8623797717983475,0.7355549676679819,0.8042517365719295,0.0008656605194858977,0.031246690872698896,0.06341240206518305,1,1,25
Person_1,-3.8727759323487536,0.9469626427289042,0.7355549676679819,0.835479540710713,0.0018220793309097032,0.03699469306014588,0.07228501779738612,1,1,25
Person_1,-3.8727759323487536,0.9469626427289042,0.7778299023781031,0.8486212119060328,0.0016400833079769832,0.04027048583376961,0.07322471697890817,1,1,25
Person_1,-3.8727759323487536,1.0315125121491475,0.8201048370882252,0.8842609111185505,0.0021729862198670504,0.06192733410112737,0.12844187813567157,1,1,25
Person_1,-3.8727759323487536,1.0315125121491475,0.8201048370882252,0.9128603723629085,0.00258603779474555,0.04933615786662151,0.08603721335052845,1,1,25
Person_1,-3.8727759323487536,1.0737874468592696,0.8623797717983475,0.9416755257642793,0.003174524634860203,0.06801324305720705,0.1268368046795703,1,1,25
Person_1,-3.8727759323487536,1.0737874468592696,0.904687708018782,0.9537266322825237,0.0015269581374941909,0.038752023484278524,0.07352162558282094,1,1,25
Person_1,-3.8727759323487536,1.0737874468592696,0.904687708018782,0.9716230213098086,0.0017747592012398946,0.04962709726840401,0.0960793970684589,1,1,25
Person_1,-3.8727759323487536,1.0315125121491475,0.9469626427289042,0.973662601493192,0.0006039743844290825,0.025834682322852305,0.05222197817132711,1,1,25
Person_1,-3.8727759323487536,1.0315125121491475,0.9469626427289042,1.0041581426308337,0.0008286532665599831,0.029064017613208565,0.05636657961349544,1,1,25
Person_1,-3.8727759323487536,1.1160623815693917,0.904687708018782,1.0124206061510284,0.0013650185815638604,0.03804744123910946,0.06559903661915438,1,1,25
Person_1,-3.8727759323487536,1.158337316279514,0.9892375774390263,1.0327935707767273,0.0022187823522638525,0.04227493471012182,0.08045874670636098,1,1,25
Person_1,-3.8727759323487536,1.158337316279514,0.9892375774390263,1.0519681257185618,0.0013687379782438874,0.04086577021978455,0.0714300620964131,2,1,25
Person_1,-3.8727759323487536,1.158337316279514,0.9469626427289042,1.0556696176977889,0.0013859686526594484,0.037871295677817635,0.07735413585256368,2,1,25
Person_1,-3.8727759323487536,1.158337316279514,1.0315125121491475,1.081139609417552,0.0011891944742349185,0.04035334676875295,0.05837967174254963,2,1,25
Person_1,-3.8727759323487536,1.2006122509896362,0.9892375774390263,1.092576306730435,0.0020298722177351557,0.042274934710122114,0.06341240206518331,2,1,25
Person_1,-3.8727759323487536,1.2428871856997583,1.0315125121491475,1.112680386792582,0.0028480342789217795,0.058128035226418,0.11028243837423178,2,1,25
Person_1,-3.8727759323487536,1.2851621204098804,1.0315125121491475,1.1185491424346932,0.001780986125143899,0.03586964157222489,0.06473349377487461,2,1,25
Person_1,-3.8727759323487536,1.2851621204098804,1.0737874468592696,1.1489428863439313,0.0016989147909305213,0.03481465211421829,0.07398113574271387,2,1,25
Person_1,-3.8727759323487536,1.2851621204098804,1.0315125121491475,1.1489428863439313,0.001897489247013309,0.03902301665549742,0.07440388508981506,2,1,25
Person_1,-3.8727759323487536,1.2851621204098804,1.1160623815693917,1.1597010238508083,0.0019006117034854166,0.05072992165214665,0.09329640763613177,2,1,25
Person_1,-3.8727759323487536,1.3274700566303141,1.1160623815693917,1.1794757003431948,0.0014399361125919663,0.03865325467841518,0.0783368497876159,2,1,25
Person_1,-3.8727759323487536,1.2006122509896362,1.158337316279514,1.1786292849403728,0.00044607765814437387,0.02289892296798281,0.04595101598926317,2,1,25
Person_1,-3.8727759323487536,1.3697449913404363,1.158337316279514,1.2242393911079672,0.0022284618249071007,0.048686228122621515,0.08720339710879647,2,1,25
Person_1,-3.8727759323487536,1.3697449913404363,1.2006122509896362,1.2266301340043504,0.001615029025956441,0.04005514891121752,0.07770517779492007,3,1,25
Person_1,-3.8727759323487536,1.2851621204098804,1.1160623815693917,1.2132947314026725,0.0012688907743690144,0.033374948455359585,0.06106379458128752,3,1,25
Person_1,-3.8727759323487536,1.4120199260505584,1.2006122509896362,1.246412847051461,0.0028180696317091636,0.05514695858021347,0.09032513372490548,3,1,25
Person_1,-3.8727759323487536,1.4120199260505584,1.158337316279514,1.2552187500531402,0.0018589639793803632,0.038601723127529894,0.061496814398416096,3,1,25
Person_1,-3.8727759323487536,1.3697449913404363,1.2006122509896362,1.2625183698341342,0.001977031585552497,0.054808174959857174,0.10082469115966577,3,1,25
Person_1,-3.8727759323487536,1.3274700566303141,1.2428871856997583,1.2649451082228786,0.0006015334062381742,0.024983643375100485,0.04630583346970207,3,1,25
Person_1,-3.8727759323487536,1.4542948607606805,1.2428871856997583,1.306996345458471,0.0020616958205252212,0.04369729980458416,0.08311714867944192,3,1,25
